level,question,year,city,town,name,value
tracts,Current asthma,2018,NA,NA,09003503700,0.14300000000000002
tracts,Current asthma,2018,NA,NA,09003503800,0.141
tracts,Current asthma,2018,NA,NA,09003503900,0.132
tracts,Current asthma,2018,NA,NA,09003504000,0.138
tracts,Current asthma,2018,NA,NA,09003504100,0.129
tracts,Current asthma,2018,NA,NA,09003504200,0.123
tracts,Current asthma,2018,NA,NA,09003504300,0.127
tracts,Current asthma,2018,NA,NA,09003504500,0.12
tracts,Current asthma,2018,NA,NA,09003504800,0.10800000000000001
tracts,Current asthma,2018,NA,NA,09003504900,0.11699999999999999
tracts,Current asthma,2018,NA,NA,09003510100,0.105
tracts,Current asthma,2018,NA,NA,09003510200,0.115
tracts,Current asthma,2018,NA,NA,09003510300,0.11800000000000001
tracts,Current asthma,2018,NA,NA,09003510400,0.132
tracts,Current asthma,2018,NA,NA,09003510500,0.10099999999999999
tracts,Current asthma,2018,NA,NA,09003510600,0.12000000000000001
tracts,Current asthma,2018,NA,NA,09003510700,0.11299999999999999
tracts,Current asthma,2018,NA,NA,09003510800,0.107
tracts,Current asthma,2018,NA,NA,09003510900,0.102
tracts,Current asthma,2018,NA,NA,09003511000,0.102
tracts,Current asthma,2018,NA,NA,09003511100,0.098
tracts,Current asthma,2018,NA,NA,09003511200,0.12
tracts,Current asthma,2018,NA,NA,09003511300,0.109
tracts,Current asthma,2018,NA,NA,09003511400,0.10400000000000001
tracts,Current asthma,2018,NA,NA,09003514101,0.098
tracts,Current asthma,2018,NA,NA,09003514102,0.086
tracts,Current asthma,2018,NA,NA,09003514200,0.115
tracts,Current asthma,2018,NA,NA,09003514300,0.10099999999999999
tracts,Current asthma,2018,NA,NA,09003514400,0.11100000000000002
tracts,Current asthma,2018,NA,NA,09003514500,0.10099999999999999
tracts,Current asthma,2018,NA,NA,09003514600,0.10800000000000001
tracts,Current asthma,2018,NA,NA,09003514700,0.113
tracts,Current asthma,2018,NA,NA,09003514800,0.121
tracts,Current asthma,2018,NA,NA,09003514900,0.099
tracts,Current asthma,2018,NA,NA,09003515000,0.1
tracts,Current asthma,2018,NA,NA,09003515101,0.1
tracts,Current asthma,2018,NA,NA,09003515102,0.1
tracts,Current asthma,2018,NA,NA,09003515200,0.095
tracts,Current asthma,2018,NA,NA,09003520100,0.091
tracts,Current asthma,2018,NA,NA,09003520201,0.091
tracts,Current asthma,2018,NA,NA,09003520202,0.092
tracts,Current asthma,2018,NA,NA,09003520301,0.098
tracts,Current asthma,2018,NA,NA,09003520302,0.09699999999999999
tracts,Current asthma,2018,NA,NA,09003520400,0.09300000000000001
tracts,Current asthma,2018,NA,NA,09003520501,0.094
tracts,Current asthma,2018,NA,NA,09003524100,0.098
tracts,Current asthma,2018,NA,NA,09003524200,0.09600000000000002
tracts,Current asthma,2018,NA,NA,09003524300,0.09199999999999998
tracts,Current asthma,2018,NA,NA,09003524400,0.147
tracts,Current asthma,2018,NA,NA,09003524501,0.103
tracts,Current asthma,2018,NA,NA,09003524502,0.109
tracts,Current asthma,2018,NA,NA,09003524600,0.12
tracts,Current asthma,2018,NA,NA,09003524700,0.10300000000000001
tracts,Current asthma,2018,NA,NA,09005250100,0.09300000000000001
tracts,Current asthma,2018,NA,NA,09005253100,0.10300000000000001
tracts,Current asthma,2018,NA,NA,09005253200,0.099
tracts,Current asthma,2018,NA,NA,09005253300,0.099
tracts,Current asthma,2018,NA,NA,09005253400,0.097
tracts,Current asthma,2018,NA,NA,09005253500,0.098
tracts,Current asthma,2018,NA,NA,09005253600,0.106
tracts,Current asthma,2018,NA,NA,09005260200,0.10400000000000001
tracts,Current asthma,2018,NA,NA,09005261100,0.094
tracts,Current asthma,2018,NA,NA,09005262100,0.09999999999999999
tracts,Current asthma,2018,NA,NA,09005263200,0.099
tracts,Current asthma,2018,NA,NA,09005265100,0.09499999999999999
tracts,Current asthma,2018,NA,NA,09005266100,0.10099999999999999
tracts,Current asthma,2018,NA,NA,09005267100,0.09699999999999999
tracts,Current asthma,2018,NA,NA,09005268100,0.09300000000000001
tracts,Current asthma,2018,NA,NA,09005290100,0.099
tracts,Current asthma,2018,NA,NA,09005293100,0.10099999999999999
tracts,Current asthma,2018,NA,NA,09005296100,0.099
tracts,Current asthma,2018,NA,NA,09005298300,0.10099999999999999
tracts,Current asthma,2018,NA,NA,09005298400,0.096
tracts,Current asthma,2018,NA,NA,09005300100,0.1
tracts,Current asthma,2018,NA,NA,09005300400,0.099
tracts,Current asthma,2018,NA,NA,09005300500,0.10099999999999999
tracts,Current asthma,2018,NA,NA,09005303100,0.099
tracts,Current asthma,2018,NA,NA,09005306100,0.098
tracts,Current asthma,2018,NA,NA,09005310100,0.11
tracts,Current asthma,2018,NA,NA,09005310200,0.11599999999999998
tracts,Current asthma,2018,NA,NA,09005310300,0.11599999999999999
tracts,Current asthma,2018,NA,NA,09005310400,0.10099999999999999
tracts,Current asthma,2018,NA,NA,09005310500,0.105
tracts,Current asthma,2018,NA,NA,09005310601,0.10099999999999999
tracts,Current asthma,2018,NA,NA,09005310602,0.10400000000000001
tracts,Current asthma,2018,NA,NA,09005310700,0.1
tracts,Current asthma,2018,NA,NA,09005310801,0.111
tracts,Current asthma,2018,NA,NA,09005310803,0.11199999999999999
tracts,Current asthma,2018,NA,NA,09005310804,0.106
tracts,Current asthma,2018,NA,NA,09005320100,0.113
tracts,Current asthma,2018,NA,NA,09005320200,0.10400000000000001
tracts,Current asthma,2018,NA,NA,09005342100,0.099
tracts,Current asthma,2018,NA,NA,09005349100,0.103
tracts,Current asthma,2018,NA,NA,09005349200,0.107
tracts,Current asthma,2018,NA,NA,09005360100,0.09900000000000002
tracts,Current asthma,2018,NA,NA,09005360200,0.1
tracts,Current asthma,2018,NA,NA,09005360300,0.102
tracts,Current asthma,2018,NA,NA,09005360400,0.106
tracts,Current asthma,2018,NA,NA,09005362101,0.098
tracts,Current asthma,2018,NA,NA,09005362102,0.09800000000000002
tracts,Current asthma,2018,NA,NA,09005425300,0.10300000000000001
tracts,Current asthma,2018,NA,NA,09005425400,0.10400000000000001
tracts,Current asthma,2018,NA,NA,09005425500,0.10099999999999999
tracts,Current asthma,2018,NA,NA,09005425600,0.09799999999999999
tracts,Current asthma,2018,NA,NA,09007541100,0.11900000000000001
tracts,Current asthma,2018,NA,NA,09007541200,0.102
tracts,Current asthma,2018,NA,NA,09007541300,0.09300000000000001
tracts,Current asthma,2018,NA,NA,09007541401,0.09300000000000001
tracts,Current asthma,2018,NA,NA,09007541402,0.096
tracts,Current asthma,2018,NA,NA,09007541500,0.107
tracts,Current asthma,2018,NA,NA,09007541600,0.126
tracts,Current asthma,2018,NA,NA,09007541700,0.115
tracts,Current asthma,2018,NA,NA,09007542000,0.10400000000000001
tracts,Current asthma,2018,NA,NA,09007542100,0.10300000000000001
tracts,Current asthma,2018,NA,NA,09007542200,0.098
tracts,Current asthma,2018,NA,NA,09007550100,0.09600000000000002
tracts,Current asthma,2018,NA,NA,09007550201,0.096
tracts,Current asthma,2018,NA,NA,09007550202,0.10099999999999998
tracts,Current asthma,2018,NA,NA,09007560100,0.09399999999999999
tracts,Current asthma,2018,NA,NA,09007560200,0.10200000000000001
tracts,Current asthma,2018,NA,NA,09007570100,0.092
tracts,Current asthma,2018,NA,NA,09007570200,0.09300000000000001
tracts,Current asthma,2018,NA,NA,09007570300,0.09699999999999999
tracts,Current asthma,2018,NA,NA,09007580100,0.096
tracts,Current asthma,2018,NA,NA,09007585100,0.092
tracts,Current asthma,2018,NA,NA,09007590100,0.095
tracts,Current asthma,2018,NA,NA,09007595101,0.09600000000000002
tracts,Current asthma,2018,NA,NA,09007595102,0.10099999999999999
tracts,Current asthma,2018,NA,NA,09007600100,0.094
tracts,Current asthma,2018,NA,NA,09007610100,0.099
tracts,Current asthma,2018,NA,NA,09007610200,0.099
tracts,Current asthma,2018,NA,NA,09007610300,0.10099999999999999
tracts,Current asthma,2018,NA,NA,09007610400,0.095
tracts,Current asthma,2018,NA,NA,09007620100,0.095
tracts,Current asthma,2018,NA,NA,09007630100,0.09300000000000001
tracts,Current asthma,2018,NA,NA,09007640100,0.09300000000000001
tracts,Current asthma,2018,NA,NA,09007670100,0.09300000000000001
tracts,Current asthma,2018,NA,NA,09007670200,0.094
tracts,Current asthma,2018,NA,NA,09007680100,0.095
tracts,Current asthma,2018,NA,NA,09007680200,0.098
tracts,Current asthma,2018,NA,NA,09009120100,0.11100000000000002
tracts,Current asthma,2018,NA,NA,09009120200,0.124
tracts,Current asthma,2018,NA,NA,09009125100,0.111
tracts,Current asthma,2018,NA,NA,09009125200,0.11800000000000001
tracts,Current asthma,2018,NA,NA,09009125300,0.12400000000000001
tracts,Current asthma,2018,NA,NA,09009125400,0.126
tracts,Current asthma,2018,NA,NA,09009130101,0.111
tracts,Current asthma,2018,NA,NA,09009130102,0.109
tracts,Current asthma,2018,NA,NA,09009130200,0.11
tracts,Current asthma,2018,NA,NA,09009140100,0.09699999999999999
tracts,Current asthma,2018,NA,NA,09009140200,0.146
tracts,Current asthma,2018,NA,NA,09009140300,0.136
tracts,Current asthma,2018,NA,NA,09009140400,0.132
tracts,Current asthma,2018,NA,NA,09009140500,0.14
tracts,Current asthma,2018,NA,NA,09009140600,0.136
tracts,Current asthma,2018,NA,NA,09009140700,0.13699999999999998
tracts,Current asthma,2018,NA,NA,09009140800,0.151
tracts,Current asthma,2018,NA,NA,09009140900,0.13699999999999998
tracts,Current asthma,2018,NA,NA,09009141000,0.10499999999999998
tracts,Current asthma,2018,NA,NA,09009141100,0.10800000000000001
tracts,Current asthma,2018,NA,NA,09009141200,0.142
tracts,Current asthma,2018,NA,NA,09009141300,0.138
tracts,Current asthma,2018,NA,NA,09009141400,0.132
tracts,Current asthma,2018,NA,NA,09009141500,0.16699999999999998
tracts,Current asthma,2018,NA,NA,09009141600,0.14
tracts,Current asthma,2018,NA,NA,09009141800,0.115
tracts,Current asthma,2018,NA,NA,09009141900,0.098
tracts,Current asthma,2018,NA,NA,09009142000,0.09699999999999999
tracts,Current asthma,2018,NA,NA,09009142100,0.129
tracts,Current asthma,2018,NA,NA,09009142200,0.10400000000000001
tracts,Current asthma,2018,NA,NA,09009142300,0.122
tracts,Current asthma,2018,NA,NA,09009142400,0.132
tracts,Current asthma,2018,NA,NA,09009142500,0.125
tracts,Current asthma,2018,NA,NA,09009142601,0.127
tracts,Current asthma,2018,NA,NA,09009142603,0.133
tracts,Current asthma,2018,NA,NA,09009142604,0.11800000000000001
tracts,Current asthma,2018,NA,NA,09009142700,0.11900000000000001
tracts,Current asthma,2018,NA,NA,09009142800,0.10300000000000001
tracts,Current asthma,2018,NA,NA,09009150100,0.10300000000000001
tracts,Current asthma,2018,NA,NA,09009150200,0.099
tracts,Current asthma,2018,NA,NA,09009150300,0.109
tracts,Current asthma,2018,NA,NA,09009150400,0.10800000000000001
tracts,Current asthma,2018,NA,NA,09009150500,0.107
tracts,Current asthma,2018,NA,NA,09009150600,0.106
tracts,Current asthma,2018,NA,NA,09009150700,0.10300000000000001
tracts,Current asthma,2018,NA,NA,09009150800,0.10400000000000001
tracts,Current asthma,2018,NA,NA,09009150900,0.106
tracts,Current asthma,2018,NA,NA,09009151000,0.107
tracts,Current asthma,2018,NA,NA,09009151100,0.107
tracts,Current asthma,2018,NA,NA,09009151200,0.11
tracts,Current asthma,2018,NA,NA,09009154100,0.11800000000000001
tracts,Current asthma,2018,NA,NA,09009154200,0.122
tracts,Current asthma,2018,NA,NA,09009154500,0.11900000000000001
tracts,Current asthma,2018,NA,NA,09009154600,0.12300000000000001
tracts,Current asthma,2018,NA,NA,09009154700,0.111
tracts,Current asthma,2018,NA,NA,09009154800,0.11
tracts,Current asthma,2018,NA,NA,09009154900,0.115
tracts,Current asthma,2018,NA,NA,09009155000,0.122
tracts,Current asthma,2018,NA,NA,09009155100,0.122
tracts,Current asthma,2018,NA,NA,09009157100,0.102
tracts,Current asthma,2018,NA,NA,09009157200,0.099
tracts,Current asthma,2018,NA,NA,09009157300,0.098
tracts,Current asthma,2018,NA,NA,09009157400,0.1
tracts,Current asthma,2018,NA,NA,09009160100,0.09499999999999999
tracts,Current asthma,2018,NA,NA,09009160200,0.1
tracts,Current asthma,2018,NA,NA,09009161100,0.106
tracts,Current asthma,2018,NA,NA,09009165100,0.113
tracts,Current asthma,2018,NA,NA,09009165200,0.09699999999999999
tracts,Current asthma,2018,NA,NA,09009165300,0.098
tracts,Current asthma,2018,NA,NA,09009165400,0.11000000000000001
tracts,Current asthma,2018,NA,NA,09009165500,0.135
tracts,Current asthma,2018,NA,NA,09009165600,0.11699999999999999
tracts,Current asthma,2018,NA,NA,09009165700,0.12300000000000001
tracts,Current asthma,2018,NA,NA,09009165801,0.111
tracts,Current asthma,2018,NA,NA,09009165802,0.11
tracts,Current asthma,2018,NA,NA,09009165900,0.10699999999999998
tracts,Current asthma,2018,NA,NA,09009166001,0.105
tracts,Current asthma,2018,NA,NA,09009166002,0.11599999999999999
tracts,Current asthma,2018,NA,NA,09009167100,0.10099999999999999
tracts,Current asthma,2018,NA,NA,09009167201,0.107
tracts,Current asthma,2018,NA,NA,09009167202,0.105
tracts,Current asthma,2018,NA,NA,09009167300,0.107
tracts,Current asthma,2018,NA,NA,09009170100,0.129
tracts,Current asthma,2018,NA,NA,09009170200,0.113
tracts,Current asthma,2018,NA,NA,09009170300,0.12199999999999998
tracts,Current asthma,2018,NA,NA,09009170400,0.11599999999999999
tracts,Current asthma,2018,NA,NA,09009170500,0.11
tracts,Current asthma,2018,NA,NA,09009170600,0.11499999999999999
tracts,Current asthma,2018,NA,NA,09009170700,0.11000000000000001
tracts,Current asthma,2018,NA,NA,09009170800,0.11900000000000001
tracts,Current asthma,2018,NA,NA,09009170900,0.128
tracts,Current asthma,2018,NA,NA,09009171000,0.121
tracts,Current asthma,2018,NA,NA,09009171100,0.111
tracts,Current asthma,2018,NA,NA,09009171200,0.107
tracts,Current asthma,2018,NA,NA,09009171300,0.111
tracts,Current asthma,2018,NA,NA,09009171400,0.115
tracts,Current asthma,2018,NA,NA,09009171500,0.11900000000000001
tracts,Current asthma,2018,NA,NA,09009171600,0.111
tracts,Current asthma,2018,NA,NA,09009171700,0.10800000000000001
tracts,Current asthma,2018,NA,NA,09009175100,0.109
tracts,Current asthma,2018,NA,NA,09009175200,0.11
tracts,Current asthma,2018,NA,NA,09009175300,0.109
tracts,Current asthma,2018,NA,NA,09009175400,0.109
tracts,Current asthma,2018,NA,NA,09009175500,0.105
tracts,Current asthma,2018,NA,NA,09009175600,0.106
tracts,Current asthma,2018,NA,NA,09009175700,0.10800000000000001
tracts,Current asthma,2018,NA,NA,09009175800,0.10400000000000001
tracts,Current asthma,2018,NA,NA,09009175900,0.106
tracts,Current asthma,2018,NA,NA,09009176000,0.107
tracts,Current asthma,2018,NA,NA,09009180100,0.114
tracts,Current asthma,2018,NA,NA,09009180200,0.11800000000000001
tracts,Current asthma,2018,NA,NA,09009180300,0.115
tracts,Current asthma,2018,NA,NA,09009180400,0.11100000000000002
tracts,Current asthma,2018,NA,NA,09009180500,0.111
tracts,Current asthma,2018,NA,NA,09009180601,0.11199999999999999
tracts,Current asthma,2018,NA,NA,09009180602,0.115
tracts,Current asthma,2018,NA,NA,09009184100,0.11
tracts,Current asthma,2018,NA,NA,09009184200,0.11199999999999999
tracts,Current asthma,2018,NA,NA,09009184300,0.10300000000000001
tracts,Current asthma,2018,NA,NA,09009184400,0.10400000000000001
tracts,Current asthma,2018,NA,NA,09009184500,0.10400000000000002
tracts,Current asthma,2018,NA,NA,09009184600,0.10300000000000001
tracts,Current asthma,2018,NA,NA,09009184700,0.107
tracts,Current asthma,2018,NA,NA,09009186100,0.106
tracts,Current asthma,2018,NA,NA,09009186200,0.10800000000000001
tracts,Current asthma,2018,NA,NA,09009190100,0.10599999999999998
tracts,Current asthma,2018,NA,NA,09009190200,0.10000000000000002
tracts,Current asthma,2018,NA,NA,09009190301,0.104
tracts,Current asthma,2018,NA,NA,09009190302,0.105
tracts,Current asthma,2018,NA,NA,09009190303,0.102
tracts,Current asthma,2018,NA,NA,09009194100,0.10300000000000002
tracts,Current asthma,2018,NA,NA,09009194201,0.10300000000000001
tracts,Current asthma,2018,NA,NA,09009194202,0.10099999999999999
tracts,Current asthma,2018,NA,NA,09009341100,0.109
tracts,Current asthma,2018,NA,NA,09009343101,0.1
tracts,Current asthma,2018,NA,NA,09009343102,0.102
tracts,Current asthma,2018,NA,NA,09009343200,0.101
tracts,Current asthma,2018,NA,NA,09009343300,0.10000000000000002
tracts,Current asthma,2018,NA,NA,09009343400,0.10199999999999998
tracts,Current asthma,2018,NA,NA,09009344100,0.106
tracts,Current asthma,2018,NA,NA,09009344200,0.10000000000000002
tracts,Current asthma,2018,NA,NA,09009345100,0.115
tracts,Current asthma,2018,NA,NA,09009345201,0.112
tracts,Current asthma,2018,NA,NA,09009345202,0.113
tracts,Current asthma,2018,NA,NA,09009345300,0.115
tracts,Current asthma,2018,NA,NA,09009345400,0.11199999999999999
tracts,Current asthma,2018,NA,NA,09009346101,0.106
tracts,Current asthma,2018,NA,NA,09009346102,0.10800000000000001
tracts,Current asthma,2018,NA,NA,09009347100,0.10800000000000001
tracts,Current asthma,2018,NA,NA,09009347200,0.11199999999999999
tracts,Current asthma,2018,NA,NA,09009348111,0.11900000000000001
tracts,Current asthma,2018,NA,NA,09009348122,0.10400000000000001
tracts,Current asthma,2018,NA,NA,09009348123,0.10300000000000001
tracts,Current asthma,2018,NA,NA,09009348124,0.098
tracts,Current asthma,2018,NA,NA,09009348125,0.1
tracts,Current asthma,2018,NA,NA,09009350100,0.146
tracts,Current asthma,2018,NA,NA,09009350200,0.141
tracts,Current asthma,2018,NA,NA,09009350300,0.152
tracts,Current asthma,2018,NA,NA,09009350400,0.158
tracts,Current asthma,2018,NA,NA,09009350500,0.138
tracts,Current asthma,2018,NA,NA,09009350800,0.13699999999999998
tracts,Current asthma,2018,NA,NA,09009350900,0.127
tracts,Current asthma,2018,NA,NA,09009351000,0.122
tracts,Current asthma,2018,NA,NA,09009351100,0.13699999999999998
tracts,Current asthma,2018,NA,NA,09009351200,0.139
tracts,Current asthma,2018,NA,NA,09009351300,0.126
tracts,Current asthma,2018,NA,NA,09009351400,0.135
tracts,Current asthma,2018,NA,NA,09009351500,0.128
tracts,Current asthma,2018,NA,NA,09009351601,0.11800000000000001
tracts,Current asthma,2018,NA,NA,09009351602,0.11800000000000001
tracts,Current asthma,2018,NA,NA,09009351700,0.14400000000000002
tracts,Current asthma,2018,NA,NA,09009351800,0.11599999999999999
tracts,Current asthma,2018,NA,NA,09009351900,0.11699999999999999
tracts,Current asthma,2018,NA,NA,09009352000,0.11500000000000002
tracts,Current asthma,2018,NA,NA,09009352100,0.126
tracts,Current asthma,2018,NA,NA,09009352200,0.14800000000000002
tracts,Current asthma,2018,NA,NA,09009352300,0.134
tracts,Current asthma,2018,NA,NA,09009352400,0.13
tracts,Current asthma,2018,NA,NA,09009352500,0.11900000000000001
tracts,Current asthma,2018,NA,NA,09009352600,0.12300000000000001
tracts,Current asthma,2018,NA,NA,09009352701,0.129
tracts,Current asthma,2018,NA,NA,09009352702,0.115
tracts,Current asthma,2018,NA,NA,09009352800,0.121
tracts,Current asthma,2018,NA,NA,09009361100,0.115
tracts,Current asthma,2018,NA,NA,09009361200,0.11
tracts,Current asthma,2018,NA,NA,09009361300,0.109
tracts,Current asthma,2018,NA,NA,09009361401,0.11900000000000001
tracts,Current asthma,2018,NA,NA,09009361402,0.112
tracts,Current asthma,2018,NA,NA,09009361500,0.127
tracts,Current asthma,2018,NA,NA,09011650100,0.092
tracts,Current asthma,2018,NA,NA,09011660101,0.092
tracts,Current asthma,2018,NA,NA,09011660102,0.096
tracts,Current asthma,2018,NA,NA,09011690300,0.11900000000000001
tracts,Current asthma,2018,NA,NA,09011690400,0.113
tracts,Current asthma,2018,NA,NA,09011690500,0.127
tracts,Current asthma,2018,NA,NA,09011690700,0.116
tracts,Current asthma,2018,NA,NA,09011690800,0.12
tracts,Current asthma,2018,NA,NA,09011690900,0.09699999999999999
tracts,Current asthma,2018,NA,NA,09011693300,0.09500000000000001
tracts,Current asthma,2018,NA,NA,09011693400,0.105
tracts,Current asthma,2018,NA,NA,09011693500,0.096
tracts,Current asthma,2018,NA,NA,09011693600,0.09699999999999999
tracts,Current asthma,2018,NA,NA,09011693700,0.094
tracts,Current asthma,2018,NA,NA,09011695201,0.10400000000000002
tracts,Current asthma,2018,NA,NA,09011695202,0.10400000000000001
tracts,Current asthma,2018,NA,NA,09011696100,0.111
tracts,Current asthma,2018,NA,NA,09011696200,0.098
tracts,Current asthma,2018,NA,NA,09011696300,0.099
tracts,Current asthma,2018,NA,NA,09011696400,0.124
tracts,Current asthma,2018,NA,NA,09011696500,0.10699999999999998
tracts,Current asthma,2018,NA,NA,09011696600,0.1
tracts,Current asthma,2018,NA,NA,09011696700,0.11
tracts,Current asthma,2018,NA,NA,09011696800,0.11500000000000002
tracts,Current asthma,2018,NA,NA,09011697000,0.11
tracts,Current asthma,2018,NA,NA,09011700100,0.10400000000000001
tracts,Current asthma,2018,NA,NA,09011701100,0.1
tracts,Current asthma,2018,NA,NA,09011701200,0.098
tracts,Current asthma,2018,NA,NA,09011702100,0.098
tracts,Current asthma,2018,NA,NA,09011702300,0.098
tracts,Current asthma,2018,NA,NA,09011702400,0.099
tracts,Current asthma,2018,NA,NA,09011702500,0.113
tracts,Current asthma,2018,NA,NA,09011702600,0.08199999999999999
tracts,Current asthma,2018,NA,NA,09011702700,0.095
tracts,Current asthma,2018,NA,NA,09011702800,0.10800000000000001
tracts,Current asthma,2018,NA,NA,09011702900,0.092
tracts,Current asthma,2018,NA,NA,09011703000,0.09300000000000001
tracts,Current asthma,2018,NA,NA,09011705101,0.098
tracts,Current asthma,2018,NA,NA,09011705102,0.106
tracts,Current asthma,2018,NA,NA,09011705200,0.096
tracts,Current asthma,2018,NA,NA,09011705300,0.092
tracts,Current asthma,2018,NA,NA,09011705400,0.097
tracts,Current asthma,2018,NA,NA,09011707100,0.10099999999999999
tracts,Current asthma,2018,NA,NA,09011708100,0.10400000000000002
tracts,Current asthma,2018,NA,NA,09011709100,0.106
tracts,Current asthma,2018,NA,NA,09011709200,0.11599999999999999
tracts,Current asthma,2018,NA,NA,09011710100,0.10099999999999999
tracts,Current asthma,2018,NA,NA,09011711100,0.107
tracts,Current asthma,2018,NA,NA,09011712100,0.102
tracts,Current asthma,2018,NA,NA,09011713100,0.09999999999999999
tracts,Current asthma,2018,NA,NA,09011714101,0.10300000000000001
tracts,Current asthma,2018,NA,NA,09011714103,0.1
tracts,Current asthma,2018,NA,NA,09011714104,0.099
tracts,Current asthma,2018,NA,NA,09011715100,0.095
tracts,Current asthma,2018,NA,NA,09011716101,0.105
tracts,Current asthma,2018,NA,NA,09011716102,0.094
tracts,Current asthma,2018,NA,NA,09011870100,0.09800000000000002
tracts,Current asthma,2018,NA,NA,09011870200,0.10699999999999998
tracts,Current asthma,2018,NA,NA,09011870300,0.127
tracts,Current asthma,2018,NA,NA,09011870501,0.1
tracts,Current asthma,2018,NA,NA,09011870502,0.094
tracts,Current asthma,2018,NA,NA,09011870701,0.094
tracts,Current asthma,2018,NA,NA,09011870703,0.095
tracts,Current asthma,2018,NA,NA,09011870704,0.096
tracts,Current asthma,2018,NA,NA,09011980000,0.078
tracts,Current asthma,2018,NA,NA,09013526101,0.095
tracts,Current asthma,2018,NA,NA,09013526102,0.098
tracts,Current asthma,2018,NA,NA,09013528100,0.1
tracts,Current asthma,2018,NA,NA,09013529100,0.098
tracts,Current asthma,2018,NA,NA,09013530100,0.1
tracts,Current asthma,2018,NA,NA,09013530200,0.11900000000000002
tracts,Current asthma,2018,NA,NA,09013530301,0.10500000000000001
tracts,Current asthma,2018,NA,NA,09013530302,0.091
tracts,Current asthma,2018,NA,NA,09013530400,0.10300000000000001
tracts,Current asthma,2018,NA,NA,09013530500,0.10099999999999998
tracts,Current asthma,2018,NA,NA,09013530600,0.095
tracts,Current asthma,2018,NA,NA,09013533101,0.095
tracts,Current asthma,2018,NA,NA,09013533102,0.09600000000000002
tracts,Current asthma,2018,NA,NA,09013535100,0.098
tracts,Current asthma,2018,NA,NA,09013535200,0.09699999999999999
tracts,Current asthma,2018,NA,NA,09013538100,0.081
tracts,Current asthma,2018,NA,NA,09013538201,0.098
tracts,Current asthma,2018,NA,NA,09013538202,0.098
tracts,Current asthma,2018,NA,NA,09013840100,0.105
tracts,Current asthma,2018,NA,NA,09013850100,0.09699999999999999
tracts,Current asthma,2018,NA,NA,09013850200,0.09699999999999999
tracts,Current asthma,2018,NA,NA,09013860100,0.09600000000000002
tracts,Current asthma,2018,NA,NA,09013881100,0.10099999999999999
tracts,Current asthma,2018,NA,NA,09013881200,0.134
tracts,Current asthma,2018,NA,NA,09013881300,0.109
tracts,Current asthma,2018,NA,NA,09013881500,0.102
tracts,Current asthma,2018,NA,NA,09013890100,0.105
tracts,Current asthma,2018,NA,NA,09013890201,0.10099999999999999
tracts,Current asthma,2018,NA,NA,09013890202,0.10300000000000001
tracts,Current asthma,2018,NA,NA,09015800300,0.136
tracts,Current asthma,2018,NA,NA,09015800400,0.107
tracts,Current asthma,2018,NA,NA,09015800500,0.11699999999999999
tracts,Current asthma,2018,NA,NA,09015800600,0.12300000000000003
tracts,Current asthma,2018,NA,NA,09015800700,0.115
tracts,Current asthma,2018,NA,NA,09015815000,0.109
tracts,Current asthma,2018,NA,NA,09015820000,0.109
tracts,Current asthma,2018,NA,NA,09015825000,0.10800000000000001
tracts,Current asthma,2018,NA,NA,09015830100,0.111
tracts,Current asthma,2018,NA,NA,09015900100,0.109
tracts,Current asthma,2018,NA,NA,09015900200,0.111
tracts,Current asthma,2018,NA,NA,09015901100,0.10400000000000001
tracts,Current asthma,2018,NA,NA,09015902200,0.106
tracts,Current asthma,2018,NA,NA,09015902500,0.106
tracts,Current asthma,2018,NA,NA,09015903100,0.11599999999999999
tracts,Current asthma,2018,NA,NA,09015903200,0.10800000000000001
tracts,Current asthma,2018,NA,NA,09015904100,0.11199999999999999
tracts,Current asthma,2018,NA,NA,09015904400,0.11699999999999999
tracts,Current asthma,2018,NA,NA,09015904500,0.11800000000000001
tracts,Current asthma,2018,NA,NA,09015905100,0.11
tracts,Current asthma,2018,NA,NA,09015906100,0.11100000000000002
tracts,Current asthma,2018,NA,NA,09015907100,0.11699999999999998
tracts,Current asthma,2018,NA,NA,09015907200,0.122
tracts,Current asthma,2018,NA,NA,09015907300,0.11599999999999999
tracts,Current asthma,2018,NA,NA,09015908100,0.113
state,Current smoking,2018,NA,NA,Connecticut,0.14316092568276687
regions,Current smoking,2018,NA,NA,Fairfield County,0.11975711283129133
regions,Current smoking,2018,NA,NA,Greater Hartford,0.143645808421779
regions,Current smoking,2018,NA,NA,Greater New Haven,0.1514000362070526
towns,Current smoking,2018,NA,NA,Andover,0.14300000000000002
towns,Current smoking,2018,NA,NA,Ansonia,0.18795428333939423
towns,Current smoking,2018,NA,NA,Ashford,0.15
towns,Current smoking,2018,NA,NA,Avon,0.08936381798002219
towns,Current smoking,2018,NA,NA,Barkhamsted,0.135
towns,Current smoking,2018,NA,NA,Beacon Falls,0.14800000000000002
towns,Current smoking,2018,NA,NA,Berlin,0.12987808315715293
towns,Current smoking,2018,NA,NA,Bethany,0.135
towns,Current smoking,2018,NA,NA,Bethel,0.11585503659061559
towns,Current smoking,2018,NA,NA,Bethlehem,0.13
towns,Current smoking,2018,NA,NA,Bloomfield,0.12549887728204628
towns,Current smoking,2018,NA,NA,Bolton,0.133
towns,Current smoking,2018,NA,NA,Bozrah,0.157
towns,Current smoking,2018,NA,NA,Branford,0.13270520231213873
